order_id,date,week,month,division,product_line,material,operator_id,machine_id,shift,planned_qty,actual_qty,good_qty,defect_qty,scrap_qty,rework_qty,defect_rate,yield_rate,std_cycle_time_min,actual_cycle_time_min,cycle_time_variance_pct,promised_lead_days,actual_lead_days,on_time_delivery,downtime_minutes,material_cost_per_unit,labor_cost_per_unit,overhead_per_unit,unit_price,total_production_cost,scrap_cost,rework_cost,revenue,gross_margin
ORD-04426,2024-01-11,2,2024-01,South,Housing Units,Bronze C932,OP-017,MCH-07,Swing,200,175,165,10,5,5,0.0571,0.9429,22.0,21.14,-3.91,3,2,1,2,22.0,12.33,18.5,74.93,9245.25,140.82,46.24,12363.45,0.2522
ORD-03094,2024-01-11,2,2024-01,North,Precision Bearings,Steel 4140,OP-019,MCH-10,Night,50,38,37,1,0,1,0.0263,0.9737,12.5,11.24,-10.08,14,12,1,0,8.5,6.56,9.84,31.17,946.2,0.0,4.92,1153.29,0.1796
ORD-02183,2024-01-11,2,2024-01,South,Housing Units,Stainless 316,OP-008,MCH-04,Swing,150,111,106,5,1,4,0.045,0.955,22.0,23.09,4.95,7,8,0,19,18.5,13.47,20.21,66.29,5791.98,25.23,40.41,7026.74,0.1757
ORD-02075,2024-01-11,2,2024-01,North,Housing Units,Aluminum 6061,OP-014,MCH-06,Night,125,102,98,4,2,2,0.0392,0.9608,22.0,19.03,-13.5,5,4,1,0,12.0,11.1,16.65,51.56,4054.5,35.1,16.65,5052.88,0.1976
ORD-00094,2024-01-11,2,2024-01,Central,Shaft Components,Titanium Grade 5,OP-015,MCH-08,Day,50,38,37,1,0,1,0.0263,0.9737,10.0,10.05,0.5,14,14,1,0,45.0,5.86,8.79,76.71,2266.7,0.0,4.4,2838.27,0.2014
ORD-00870,2024-01-11,2,2024-01,South,Shaft Components,Titanium Grade 5,OP-016,MCH-03,Swing,150,137,131,6,2,4,0.0438,0.9562,10.0,9.16,-8.4,5,4,1,0,45.0,5.34,8.01,89.55,7993.95,95.34,16.02,11731.05,0.3186
ORD-00193,2024-01-11,2,2024-01,Central,Gear Assemblies,Aluminum 6061,OP-001,MCH-13,Day,75,64,60,4,2,2,0.0625,0.9375,15.0,17.11,14.07,10,9,1,0,12.0,9.98,14.97,55.61,2364.8,33.98,14.97,3336.6,0.2913
ORD-04523,2024-01-12,2,2024-01,North,Hydraulic Valves,Steel 4140,OP-010,MCH-03,Day,125,106,101,5,1,4,0.0472,0.9528,18.0,19.49,8.28,3,3,1,23,8.5,11.37,17.05,46.4,3913.52,14.18,34.11,4686.4,0.1649
ORD-03368,2024-01-12,2,2024-01,Central,Shaft Components,Titanium Grade 5,OP-005,MCH-13,Night,125,92,88,4,2,2,0.0435,0.9565,10.0,9.48,-5.2,7,6,1,0,45.0,5.53,8.29,77.04,5411.44,95.53,8.29,6779.52,0.2018
ORD-00549,2024-01-12,2,2024-01,Central,Gear Assemblies,Aluminum 6061,OP-006,MCH-03,Day,125,111,107,4,1,3,0.036,0.964,15.0,16.65,11.0,7,4,1,0,12.0,9.71,14.57,50.5,4027.08,16.86,21.85,5403.5,0.2547
ORD-04332,2024-01-12,2,2024-01,South,Gear Assemblies,Titanium Grade 5,OP-007,MCH-11,Day,150,125,124,1,0,1,0.008,0.992,15.0,13.13,-12.47,7,6,1,0,45.0,7.66,11.49,81.33,8018.75,0.0,5.75,10084.92,0.2049
ORD-03121,2024-01-12,2,2024-01,South,Precision Bearings,Stainless 316,OP-008,MCH-09,Night,200,149,141,8,4,4,0.0537,0.9463,12.5,11.83,-5.36,7,5,1,0,18.5,6.9,10.35,51.69,5326.75,87.8,20.7,7288.29,0.2691
ORD-02961,2024-01-12,2,2024-01,Central,Hydraulic Valves,Aluminum 6061,OP-020,MCH-08,Day,150,120,114,6,3,3,0.05,0.95,18.0,15.1,-16.11,7,5,1,68,12.0,8.81,13.21,45.22,4082.4,49.22,19.82,5155.08,0.2081
ORD-01397,2024-01-12,2,2024-01,Central,Precision Bearings,Bronze C932,OP-007,MCH-15,Day,125,109,107,2,1,1,0.0183,0.9817,12.5,13.54,8.32,14,15,0,0,22.0,7.9,11.85,60.16,4550.75,25.95,5.93,6437.12,0.293
ORD-00055,2024-01-12,2,2024-01,North,Shaft Components,Stainless 316,OP-017,MCH-03,Night,125,96,93,3,1,2,0.0312,0.9688,10.0,9.67,-3.3,5,4,1,0,18.5,5.64,8.46,44.33,3129.6,21.32,8.46,4122.69,0.2409
ORD-04896,2024-01-12,2,2024-01,South,Housing Units,Bronze C932,OP-004,MCH-06,Night,75,57,57,0,0,0,0.0,1.0,22.0,16.92,-23.09,3,3,1,0,22.0,9.87,14.8,67.84,2660.19,0.0,0.0,3866.88,0.3121
ORD-03724,2024-01-12,2,2024-01,South,Housing Units,Bronze C932,OP-005,MCH-11,Night,75,64,62,2,0,2,0.0312,0.9688,22.0,20.36,-7.45,10,12,0,10,22.0,11.88,17.82,77.59,3308.8,0.0,17.82,4810.58,0.3122
ORD-02200,2024-01-12,2,2024-01,South,Shaft Components,Steel 4140,OP-008,MCH-15,Swing,50,35,34,1,0,1,0.0286,0.9714,10.0,9.82,-1.8,14,13,1,0,8.5,5.73,8.6,29.06,799.05,0.0,4.3,988.04,0.1913
ORD-02332,2024-01-13,2,2024-01,South,Precision Bearings,Aluminum 6061,OP-013,MCH-01,Day,75,65,63,2,0,2,0.0308,0.9692,12.5,12.21,-2.32,3,2,1,0,12.0,7.12,10.68,41.63,1937.0,0.0,10.68,2622.69,0.2614
ORD-02049,2024-01-13,2,2024-01,South,Housing Units,Steel 4140,OP-018,MCH-06,Swing,125,90,89,1,0,1,0.0111,0.9889,22.0,20.06,-8.82,14,14,1,0,8.5,11.7,17.55,48.61,3397.5,0.0,8.77,4326.29,0.2147
ORD-03163,2024-01-13,2,2024-01,North,Shaft Components,Titanium Grade 5,OP-002,MCH-12,Night,50,35,34,1,0,1,0.0286,0.9714,10.0,10.4,4.0,5,3,1,0,45.0,6.07,9.11,87.23,2106.3,0.0,4.55,2965.82,0.2898
ORD-03875,2024-01-13,2,2024-01,South,Precision Bearings,Stainless 316,OP-011,MCH-07,Night,75,54,51,3,0,3,0.0556,0.9444,12.5,11.72,-6.24,14,14,1,73,18.5,6.84,10.26,45.21,1922.4,0.0,15.39,2305.71,0.1662
ORD-00773,2024-01-13,2,2024-01,North,Gear Assemblies,Stainless 316,OP-014,MCH-03,Swing,200,163,157,6,2,4,0.0368,0.9632,15.0,12.62,-15.87,3,3,1,0,18.5,7.36,11.04,49.84,6014.7,44.36,22.08,7824.88,0.2313
ORD-02953,2024-01-13,2,2024-01,South,Hydraulic Valves,Stainless 316,OP-020,MCH-02,Day,125,107,99,8,2,6,0.0748,0.9252,18.0,15.83,-12.06,10,11,0,6,18.5,9.23,13.85,58.2,4449.06,46.23,41.54,5761.8,0.2278
ORD-03058,2024-01-13,2,2024-01,Central,Precision Bearings,Titanium Grade 5,OP-002,MCH-06,Day,125,104,99,5,2,3,0.0481,0.9519,12.5,11.78,-5.76,14,15,0,27,45.0,6.87,10.3,89.37,6465.68,96.87,15.46,8847.63,0.2692
ORD-04460,2024-01-14,2,2024-01,South,Housing Units,Bronze C932,OP-007,MCH-06,Night,125,98,95,3,1,2,0.0306,0.9694,22.0,19.86,-9.73,3,3,1,0,22.0,11.59,17.38,69.44,4995.06,27.8,17.38,6596.8,0.2428
ORD-00709,2024-01-14,2,2024-01,Central,Precision Bearings,Titanium Grade 5,OP-010,MCH-03,Day,125,105,99,6,2,4,0.0571,0.9429,12.5,12.01,-3.92,3,2,1,0,45.0,7.01,10.52,87.38,6565.65,97.01,21.03,8650.62,0.241
ORD-04399,2024-01-14,2,2024-01,South,Housing Units,Aluminum 6061,OP-003,MCH-13,Swing,150,115,112,3,1,2,0.0261,0.9739,22.0,22.93,4.23,7,7,1,0,12.0,13.38,20.07,59.59,5226.75,18.69,20.07,6674.08,0.2169
ORD-03040,2024-01-14,2,2024-01,Central,Shaft Components,Bronze C932,OP-008,MCH-07,Night,75,52,50,2,1,1,0.0385,0.9615,10.0,10.62,6.2,14,15,0,0,22.0,6.19,9.29,54.0,1948.96,25.09,4.64,2700.0,0.2782
ORD-02360,2024-01-14,2,2024-01,Central,Precision Bearings,Steel 4140,OP-004,MCH-14,Night,100,79,75,4,2,2,0.0506,0.9494,12.5,11.63,-6.96,3,2,1,5,8.5,6.78,10.17,36.3,2010.55,23.78,10.17,2722.5,0.2615
ORD-01230,2024-01-14,2,2024-01,South,Shaft Components,Bronze C932,OP-001,MCH-11,Swing,75,75,74,1,0,1,0.0133,0.9867,10.0,10.42,4.2,3,2,1,24,22.0,6.08,9.12,50.04,2790.0,0.0,4.56,3702.96,0.2465
ORD-00445,2024-01-14,2,2024-01,South,Precision Bearings,Stainless 316,OP-014,MCH-03,Day,75,56,54,2,1,1,0.0357,0.9643,12.5,12.79,2.32,14,13,1,0,18.5,7.46,11.19,48.87,2080.4,22.23,5.59,2638.98,0.2117
ORD-01652,2024-01-14,2,2024-01,South,Hydraulic Valves,Titanium Grade 5,OP-016,MCH-05,Night,150,118,112,6,2,4,0.0508,0.9492,18.0,19.4,7.78,3,3,1,0,45.0,11.32,16.98,107.35,8649.4,101.32,33.96,12023.2,0.2806
ORD-00531,2024-01-14,2,2024-01,North,Housing Units,Aluminum 6061,OP-015,MCH-12,Swing,75,63,61,2,0,2,0.0317,0.9683,22.0,19.64,-10.73,7,8,0,0,12.0,11.46,17.19,61.42,2560.95,0.0,17.19,3746.62,0.3165
ORD-01584,2024-01-14,2,2024-01,North,Gear Assemblies,Titanium Grade 5,OP-013,MCH-15,Swing,75,67,64,3,1,2,0.0448,0.9552,15.0,15.57,3.8,10,9,1,0,45.0,9.08,13.62,91.32,4535.9,49.54,13.62,5844.48,0.2239
ORD-04550,2024-01-14,2,2024-01,North,Hydraulic Valves,Bronze C932,OP-020,MCH-12,Day,100,76,71,5,1,4,0.0658,0.9342,18.0,16.95,-5.83,14,14,1,0,22.0,9.89,14.84,69.35,3551.48,26.95,29.67,4923.85,0.2787
ORD-04508,2024-01-14,2,2024-01,South,Housing Units,Titanium Grade 5,OP-006,MCH-12,Night,125,106,100,6,3,3,0.0566,0.9434,22.0,23.62,7.36,10,8,1,0,45.0,13.78,20.67,107.02,8421.7,155.67,31.0,10702.0,0.2131
ORD-03845,2024-01-14,2,2024-01,Central,Precision Bearings,Aluminum 6061,OP-010,MCH-10,Swing,50,32,32,0,0,0,0.0,1.0,12.5,9.95,-20.4,7,7,1,0,12.0,5.8,8.7,38.26,848.0,0.0,0.0,1224.32,0.3074
ORD-03031,2024-01-14,2,2024-01,Central,Gear Assemblies,Steel 4140,OP-005,MCH-07,Night,50,41,40,1,0,1,0.0244,0.9756,15.0,13.19,-12.07,5,4,1,0,8.5,7.69,11.54,36.4,1136.93,0.0,5.77,1456.0,0.2191
ORD-04259,2024-01-14,2,2024-01,North,Hydraulic Valves,Steel 4140,OP-011,MCH-05,Night,125,93,88,5,2,3,0.0538,0.9462,18.0,16.78,-6.78,3,3,1,2,8.5,9.79,14.68,44.11,3066.21,26.79,22.03,3881.68,0.2101
ORD-04701,2024-01-15,3,2024-01,Central,Hydraulic Valves,Titanium Grade 5,OP-010,MCH-09,Swing,150,132,124,8,3,5,0.0606,0.9394,18.0,15.08,-16.22,3,3,1,0,45.0,8.8,13.2,85.46,8844.0,148.2,33.0,10597.04,0.1654
ORD-03886,2024-01-15,3,2024-01,North,Gear Assemblies,Aluminum 6061,OP-001,MCH-08,Night,200,159,152,7,3,4,0.044,0.956,15.0,16.25,8.33,7,5,1,0,12.0,9.48,14.22,46.72,5676.3,50.22,28.44,7101.44,0.2007
ORD-02693,2024-01-15,3,2024-01,South,Housing Units,Titanium Grade 5,OP-011,MCH-13,Night,150,104,101,3,1,2,0.0288,0.9712,22.0,23.53,6.95,3,3,1,28,45.0,13.73,20.59,99.66,8249.28,51.87,20.59,10065.66,0.1805
ORD-02209,2024-01-15,3,2024-01,Central,Housing Units,Bronze C932,OP-005,MCH-15,Night,200,148,141,7,2,5,0.0473,0.9527,22.0,18.24,-17.09,14,14,1,0,22.0,10.64,15.96,65.96,7192.8,54.64,39.9,9300.36,0.2266
ORD-02773,2024-01-15,3,2024-01,North,Shaft Components,Stainless 316,OP-020,MCH-14,Day,200,191,184,7,2,5,0.0366,0.9634,10.0,10.66,6.6,10,10,1,0,18.5,6.22,9.33,46.24,6503.55,43.22,23.32,8508.16,0.2356
ORD-03337,2024-01-16,3,2024-01,North,Shaft Components,Steel 4140,OP-013,MCH-05,Night,100,79,75,4,2,2,0.0506,0.9494,10.0,9.85,-1.5,10,11,0,0,8.5,5.75,8.62,31.21,1806.73,22.75,8.62,2340.75,0.2281
ORD-00398,2024-01-16,3,2024-01,Central,Shaft Components,Aluminum 6061,OP-016,MCH-13,Day,75,62,60,2,0,2,0.0323,0.9677,10.0,11.19,11.9,5,4,1,0,12.0,6.53,9.79,41.91,1755.84,0.0,9.79,2514.6,0.3017
ORD-04466,2024-01-16,3,2024-01,South,Precision Bearings,Steel 4140,OP-010,MCH-15,Day,50,41,40,1,0,1,0.0244,0.9756,12.5,12.6,0.8,5,5,1,0,8.5,7.35,11.02,39.93,1101.67,0.0,5.51,1597.2,0.3102
ORD-02390,2024-01-16,3,2024-01,North,Housing Units,Aluminum 6061,OP-014,MCH-05,Night,125,85,82,3,1,2,0.0353,0.9647,22.0,23.36,6.18,7,7,1,0,12.0,13.63,20.45,63.84,3916.8,18.82,20.45,5234.88,0.2518
ORD-04964,2024-01-16,3,2024-01,North,Gear Assemblies,Aluminum 6061,OP-018,MCH-03,Night,200,176,166,10,4,6,0.0568,0.9432,15.0,13.16,-12.27,5,5,1,0,12.0,7.68,11.52,45.89,5491.2,63.36,34.56,7617.74,0.2792
ORD-03161,2024-01-16,3,2024-01,North,Gear Assemblies,Stainless 316,OP-017,MCH-01,Swing,150,124,116,8,4,4,0.0645,0.9355,15.0,15.09,0.6,3,3,1,0,18.5,8.8,13.2,53.55,5022.0,91.6,26.4,6211.8,0.1915
ORD-00326,2024-01-16,3,2024-01,South,Precision Bearings,Steel 4140,OP-013,MCH-14,Day,100,95,93,2,0,2,0.0211,0.9789,12.5,11.99,-4.08,14,10,1,0,8.5,6.99,10.48,33.67,2467.15,0.0,10.48,3131.31,0.2121
ORD-00139,2024-01-16,3,2024-01,North,Gear Assemblies,Aluminum 6061,OP-004,MCH-14,Day,150,133,126,7,2,5,0.0526,0.9474,15.0,14.23,-5.13,14,16,0,0,12.0,8.3,12.45,44.51,4355.75,32.3,31.12,5608.26,0.2233
ORD-00623,2024-01-16,3,2024-01,Central,Gear Assemblies,Titanium Grade 5,OP-011,MCH-08,Day,200,156,147,9,2,7,0.0577,0.9423,15.0,15.83,5.53,7,7,1,0,45.0,9.23,13.85,89.04,10620.48,99.23,48.46,13088.88,0.1886
ORD-01507,2024-01-16,3,2024-01,Central,Gear Assemblies,Bronze C932,OP-010,MCH-12,Night,100,82,77,5,2,3,0.061,0.939,15.0,14.79,-1.4,3,3,1,0,22.0,8.63,12.95,60.43,3573.56,52.63,19.42,4653.11,0.232
ORD-03558,2024-01-17,3,2024-01,Central,Gear Assemblies,Stainless 316,OP-001,MCH-06,Swing,125,90,86,4,1,3,0.0444,0.9556,15.0,16.48,9.87,5,5,1,0,18.5,9.61,14.41,61.12,3826.8,23.3,21.62,5256.32,0.272
ORD-04586,2024-01-17,3,2024-01,North,Housing Units,Bronze C932,OP-009,MCH-02,Day,150,125,121,4,1,3,0.032,0.968,22.0,19.36,-12.0,5,4,1,4,22.0,11.29,16.93,74.98,6277.5,27.64,25.4,9072.58,0.3081
ORD-03331,2024-01-17,3,2024-01,Central,Precision Bearings,Aluminum 6061,OP-015,MCH-14,Day,150,123,116,7,2,5,0.0569,0.9431,12.5,12.26,-1.92,3,2,1,6,12.0,7.15,10.73,40.57,3675.24,31.15,26.81,4706.12,0.2191
ORD-03159,2024-01-17,3,2024-01,South,Gear Assemblies,Steel 4140,OP-017,MCH-09,Swing,50,40,39,1,0,1,0.025,0.975,15.0,13.72,-8.53,7,6,1,40,8.5,8.0,12.0,38.96,1140.0,0.0,6.0,1519.44,0.2497
ORD-04163,2024-01-17,3,2024-01,South,Gear Assemblies,Stainless 316,OP-008,MCH-03,Night,100,74,71,3,1,2,0.0405,0.9595,15.0,16.28,8.53,14,13,1,14,18.5,9.5,14.25,64.99,3126.5,23.25,14.25,4614.29,0.3224
ORD-00187,2024-01-17,3,2024-01,Central,Precision Bearings,Stainless 316,OP-005,MCH-02,Night,150,125,120,5,2,3,0.04,0.96,12.5,12.23,-2.16,3,3,1,0,18.5,7.13,10.7,50.18,4541.25,44.13,16.04,6021.6,0.2458
ORD-00930,2024-01-17,3,2024-01,North,Precision Bearings,Steel 4140,OP-010,MCH-03,Day,100,87,83,4,1,3,0.046,0.954,12.5,12.95,3.6,10,9,1,0,8.5,7.55,11.32,40.01,2381.19,12.28,16.99,3320.83,0.283
ORD-04651,2024-01-17,3,2024-01,South,Precision Bearings,Steel 4140,OP-009,MCH-09,Swing,75,62,59,3,1,2,0.0484,0.9516,12.5,11.66,-6.72,14,10,1,1,8.5,6.8,10.2,31.88,1581.0,11.9,10.2,1880.92,0.1595
ORD-01204,2024-01-17,3,2024-01,North,Gear Assemblies,Steel 4140,OP-002,MCH-06,Night,100,73,67,6,2,4,0.0822,0.9178,15.0,12.89,-14.07,3,2,1,0,8.5,7.52,11.28,34.79,1992.9,24.52,22.56,2330.93,0.145
ORD-03512,2024-01-18,3,2024-01,Central,Housing Units,Titanium Grade 5,OP-015,MCH-10,Night,100,69,65,4,2,2,0.058,0.942,22.0,23.81,8.23,10,9,1,0,45.0,13.89,20.84,115.24,5501.37,103.89,20.84,7490.6,0.2656
ORD-03322,2024-01-18,3,2024-01,North,Precision Bearings,Stainless 316,OP-005,MCH-11,Night,150,124,119,5,1,4,0.0403,0.9597,12.5,12.19,-2.48,14,13,1,0,18.5,7.11,10.67,51.58,4498.72,22.05,21.33,6138.02,0.2671
ORD-00781,2024-01-18,3,2024-01,North,Precision Bearings,Aluminum 6061,OP-010,MCH-09,Swing,150,121,116,5,2,3,0.0413,0.9587,12.5,11.7,-6.4,14,19,0,0,12.0,6.82,10.23,41.17,3515.05,30.82,15.35,4775.72,0.264
ORD-02650,2024-01-18,3,2024-01,Central,Shaft Components,Bronze C932,OP-014,MCH-12,Day,75,62,59,3,1,2,0.0484,0.9516,10.0,10.93,9.3,10,11,0,0,22.0,6.38,9.57,49.16,2352.9,25.19,9.57,2900.44,0.1888
ORD-04254,2024-01-18,3,2024-01,North,Shaft Components,Titanium Grade 5,OP-020,MCH-15,Day,75,63,61,2,0,2,0.0317,0.9683,10.0,9.38,-6.2,14,13,1,25,45.0,5.47,8.21,73.97,3696.84,0.0,8.21,4512.17,0.1807
ORD-03103,2024-01-18,3,2024-01,North,Housing Units,Aluminum 6061,OP-018,MCH-01,Night,100,78,77,1,0,1,0.0128,0.9872,22.0,23.38,6.27,14,12,1,11,12.0,13.64,20.46,59.27,3595.8,0.0,10.23,4563.79,0.2121
ORD-01828,2024-01-18,3,2024-01,South,Shaft Components,Steel 4140,OP-015,MCH-06,Day,125,99,97,2,0,2,0.0202,0.9798,10.0,10.71,7.1,7,8,0,0,8.5,6.25,9.38,35.55,2388.87,0.0,9.38,3448.35,0.3072
ORD-03149,2024-01-19,3,2024-01,North,Hydraulic Valves,Titanium Grade 5,OP-006,MCH-03,Swing,50,41,39,2,1,1,0.0488,0.9512,18.0,19.76,9.78,14,13,1,0,45.0,11.53,17.29,105.9,3026.62,50.77,8.65,4130.1,0.2672
ORD-02235,2024-01-19,3,2024-01,South,Housing Units,Aluminum 6061,OP-020,MCH-11,Swing,200,157,151,6,2,4,0.0382,0.9618,22.0,18.83,-14.41,5,5,1,0,12.0,10.98,16.47,50.75,6193.65,34.98,32.94,7663.25,0.1918
ORD-02543,2024-01-19,3,2024-01,South,Hydraulic Valves,Titanium Grade 5,OP-014,MCH-06,Swing,75,56,54,2,0,2,0.0357,0.9643,18.0,18.51,2.83,10,12,0,5,45.0,10.8,16.2,90.85,4032.0,0.0,16.2,4905.9,0.1781
ORD-01830,2024-01-19,3,2024-01,North,Shaft Components,Titanium Grade 5,OP-015,MCH-11,Day,125,125,123,2,0,2,0.016,0.984,10.0,11.17,11.7,14,15,0,7,45.0,6.52,9.78,79.46,7662.5,0.0,9.78,9773.58,0.216
ORD-03066,2024-01-19,3,2024-01,North,Gear Assemblies,Steel 4140,OP-010,MCH-03,Swing,200,172,162,10,4,6,0.0581,0.9419,15.0,15.03,0.2,7,7,1,35,8.5,8.77,13.15,42.0,5232.24,51.54,39.46,6804.0,0.231
ORD-03366,2024-01-19,3,2024-01,South,Gear Assemblies,Titanium Grade 5,OP-013,MCH-03,Swing,200,132,126,6,2,4,0.0455,0.9545,15.0,15.54,3.6,5,5,1,0,45.0,9.06,13.59,94.46,8929.8,99.06,27.18,11901.96,0.2497
ORD-03082,2024-01-19,3,2024-01,Central,Precision Bearings,Aluminum 6061,OP-001,MCH-04,Day,125,108,103,5,2,3,0.0463,0.9537,12.5,11.43,-8.56,14,13,1,0,12.0,6.67,10.0,38.3,3096.36,30.67,15.01,3944.9,0.2151
ORD-03802,2024-01-20,3,2024-01,Central,Precision Bearings,Aluminum 6061,OP-013,MCH-10,Day,50,44,43,1,0,1,0.0227,0.9773,12.5,12.41,-0.72,7,6,1,13,12.0,7.24,10.86,45.2,1324.4,0.0,5.43,1943.6,0.3186
ORD-03473,2024-01-20,3,2024-01,South,Housing Units,Steel 4140,OP-004,MCH-11,Day,100,71,69,2,1,1,0.0282,0.9718,22.0,22.97,4.41,5,6,0,17,8.5,13.4,20.1,60.54,2982.0,15.2,10.05,4177.26,0.2861
ORD-01334,2024-01-20,3,2024-01,Central,Gear Assemblies,Aluminum 6061,OP-016,MCH-12,Night,200,145,132,13,7,6,0.0897,0.9103,15.0,15.03,0.2,14,11,1,0,12.0,8.77,13.15,50.82,4918.4,114.69,39.46,6708.24,0.2668
ORD-03025,2024-01-20,3,2024-01,South,Hydraulic Valves,Titanium Grade 5,OP-004,MCH-14,Day,100,80,75,5,2,3,0.0625,0.9375,18.0,17.22,-4.33,5,5,1,0,45.0,10.04,15.06,101.72,5608.0,100.04,22.59,7629.0,0.2649
ORD-00227,2024-01-20,3,2024-01,Central,Gear Assemblies,Stainless 316,OP-015,MCH-13,Swing,200,168,159,9,5,4,0.0536,0.9464,15.0,15.48,3.2,14,12,1,0,18.5,9.03,13.54,55.28,6899.76,115.08,27.09,8789.52,0.215
ORD-03086,2024-01-21,3,2024-01,South,Precision Bearings,Titanium Grade 5,OP-007,MCH-05,Night,75,61,58,3,1,2,0.0492,0.9508,12.5,10.97,-12.24,5,6,0,6,45.0,6.4,9.6,92.89,3721.0,48.2,9.6,5387.62,0.3093
ORD-01612,2024-01-21,3,2024-01,South,Hydraulic Valves,Bronze C932,OP-002,MCH-07,Day,125,125,121,4,2,2,0.032,0.968,18.0,16.64,-7.56,14,11,1,0,22.0,9.71,14.57,69.54,5785.0,53.71,14.57,8414.34,0.3125
ORD-03250,2024-01-21,3,2024-01,South,Gear Assemblies,Steel 4140,OP-018,MCH-14,Day,125,120,114,6,3,3,0.05,0.95,15.0,15.03,0.2,7,7,1,9,8.5,8.77,13.15,46.38,3650.4,38.66,19.73,5287.32,0.3096
ORD-02133,2024-01-21,3,2024-01,Central,Housing Units,Aluminum 6061,OP-018,MCH-06,Night,150,122,118,4,1,3,0.0328,0.9672,22.0,24.82,12.82,10,8,1,0,12.0,14.48,21.72,66.24,5880.4,19.24,32.58,7816.32,0.2477
ORD-02216,2024-01-21,3,2024-01,South,Precision Bearings,Titanium Grade 5,OP-001,MCH-07,Night,50,43,43,0,0,0,0.0,1.0,12.5,11.81,-5.52,14,12,1,22,45.0,6.89,10.33,78.98,2675.46,0.0,0.0,3396.14,0.2122
ORD-02891,2024-01-21,3,2024-01,Central,Precision Bearings,Aluminum 6061,OP-019,MCH-08,Day,50,40,39,1,0,1,0.025,0.975,12.5,13.34,6.72,14,15,0,0,12.0,7.78,11.67,40.66,1258.0,0.0,5.83,1585.74,0.2067
ORD-00263,2024-01-21,3,2024-01,North,Housing Units,Steel 4140,OP-005,MCH-12,Night,100,78,75,3,1,2,0.0385,0.9615,22.0,21.87,-0.59,10,13,0,30,8.5,12.76,19.14,55.88,3151.2,14.88,19.14,4191.0,0.2481
ORD-01122,2024-01-21,3,2024-01,South,Gear Assemblies,Bronze C932,OP-014,MCH-11,Night,50,38,36,2,0,2,0.0526,0.9474,15.0,15.95,6.33,7,7,1,7,22.0,9.3,13.95,62.75,1719.5,0.0,13.95,2259.0,0.2388
ORD-04201,2024-01-21,3,2024-01,South,Housing Units,Stainless 316,OP-003,MCH-13,Swing,100,78,74,4,1,3,0.0513,0.9487,22.0,23.93,8.77,10,6,1,0,18.5,13.96,20.94,78.2,4165.2,25.48,31.41,5786.8,0.2802
ORD-01164,2024-01-22,4,2024-01,North,Housing Units,Titanium Grade 5,OP-012,MCH-01,Day,150,126,122,4,1,3,0.0317,0.9683,22.0,24.82,12.82,3,2,1,0,45.0,14.48,21.72,108.34,10231.2,52.24,32.58,13217.48,0.2259
ORD-01497,2024-01-22,4,2024-01,South,Hydraulic Valves,Aluminum 6061,OP-011,MCH-07,Night,50,38,36,2,0,2,0.0526,0.9474,18.0,15.51,-13.83,7,9,0,0,12.0,9.05,13.58,45.5,1315.94,0.0,13.58,1638.0,0.1966
ORD-01130,2024-01-22,4,2024-01,North,Precision Bearings,Aluminum 6061,OP-007,MCH-05,Swing,150,121,119,2,1,1,0.0165,0.9835,12.5,13.32,6.56,14,12,1,18,12.0,7.77,11.65,42.0,3801.82,15.88,5.83,4998.0,0.2393
ORD-04595,2024-01-22,4,2024-01,Central,Precision Bearings,Bronze C932,OP-010,MCH-07,Day,100,96,91,5,2,3,0.0521,0.9479,12.5,12.87,2.96,3,2,1,0,22.0,7.51,11.27,55.23,3914.88,51.51,16.9,5025.93,0.2211
ORD-03534,2024-01-22,4,2024-01,North,Hydraulic Valves,Steel 4140,OP-004,MCH-10,Swing,100,68,66,2,0,2,0.0294,0.9706,18.0,17.99,-0.06,10,10,1,16,8.5,10.49,15.73,47.52,2360.96,0.0,15.73,3136.32,0.2472
ORD-01967,2024-01-22,4,2024-01,North,Shaft Components,Bronze C932,OP-017,MCH-11,Night,125,98,94,4,2,2,0.0408,0.9592,10.0,8.84,-11.6,14,15,0,30,22.0,5.16,7.74,49.21,3420.2,49.16,7.74,4625.74,0.2606
ORD-00905,2024-01-22,4,2024-01,South,Gear Assemblies,Stainless 316,OP-018,MCH-01,Swing,200,180,172,8,3,5,0.0444,0.9556,15.0,16.2,8.0,7,6,1,17,18.5,9.45,14.17,58.9,7581.6,69.67,35.44,10130.8,0.2516
ORD-03867,2024-01-23,4,2024-01,Central,Precision Bearings,Bronze C932,OP-009,MCH-05,Night,125,114,109,5,1,4,0.0439,0.9561,12.5,12.64,1.12,10,8,1,0,22.0,7.37,11.05,54.75,4607.88,25.68,22.11,5967.75,0.2279
ORD-03372,2024-01-23,4,2024-01,North,Housing Units,Steel 4140,OP-005,MCH-04,Night,125,106,101,5,1,4,0.0472,0.9528,22.0,23.35,6.14,3,3,1,17,8.5,13.62,20.43,53.87,4510.3,15.31,40.86,5440.87,0.171
ORD-03172,2024-01-23,4,2024-01,Central,Housing Units,Stainless 316,OP-004,MCH-11,Swing,125,88,85,3,1,2,0.0341,0.9659,22.0,18.67,-15.14,14,14,1,0,18.5,10.89,16.34,70.34,4024.24,23.95,16.34,5978.9,0.3269
